Zip Code,Year,Month,ZHVI,Date,Cluster,Data_Source,ZHVI_Upper,ZHVI_Lower
19114,2023,9,290005,9/1/2023,1,Historical,290005,290005
19114,2023,10,289593,10/1/2023,1,Historical,289593,289593
19114,2023,11,288462,11/1/2023,1,Historical,288462,288462
19114,2023,12,287528,12/1/2023,1,Historical,287528,287528
19114,2024,1,287750,1/1/2024,1,Historical,287750,287750
19114,2024,2,289210,2/1/2024,1,Historical,289210,289210
19114,2024,3,290977,3/1/2024,1,Historical,290977,290977
19114,2024,4,292861,4/1/2024,1,Historical,292861,292861
19114,2024,5,293849,5/1/2024,1,Historical,293849,293849
19114,2024,6,294613,6/1/2024,1,Historical,294613,294613
19114,2024,7,295143,7/1/2024,1,Historical,295143,295143
19114,2024,8,296282,8/1/2024,1,Historical,296282,296282
19114,2024,9,297485,9/1/2024,1,Historical,297485,297485
19114,2024,10,298393,10/1/2024,1,Historical,298393,298393
19114,2024,11,298804,11/1/2024,1,Historical,298804,298804
19114,2024,12,299323,12/1/2024,1,Historical,299323,299323
19114,2025,1,300019,1/1/2025,1,Historical,300019,300019
19114,2025,2,301139,2/1/2025,1,Historical,301139,301139
19114,2025,3,302400,3/1/2025,1,Historical,302400,302400
19114,2025,4,304399,4/1/2025,1,Historical,304399,304399
19114,2025,5,306340,5/1/2025,1,Historical,306340,306340
19114,2025,6,308268,6/1/2025,1,Historical,308268,308268
19114,2025,7,309921,7/1/2025,1,Historical,309921,309921
19114,2025,8,311292,8/1/2025,1,Historical,311292,311292
19114,2025,9,312545,9/1/2025,1,Historical,312545,312545
19114,2025,10,312963,10/1/2025,1,Historical,312963,312963
19114,2025,11,313252,11/1/2025,1,Historical,313252,313252
19114,2025,12,313582,12/1/2025,1,Historical,313582,313582
19114,2026,1,313913.6378,1/1/2026,1,Forecast,317045.2043,310782.0714
19114,2026,2,314245.3411,2/1/2026,1,Forecast,318678.7245,309811.9577
19114,2026,3,314577.047,3/1/2026,1,Forecast,320012.542,309141.5519
19114,2026,4,314908.7529,4/1/2026,1,Forecast,321191.7401,308625.7657
19114,2026,5,315240.4589,5/1/2026,1,Forecast,322272.4514,308208.4664
19114,2026,6,315572.1649,6/1/2026,1,Forecast,323283.4323,307860.8975
19114,2026,7,315903.8709,7/1/2026,1,Forecast,324241.7465,307565.9952
19114,2026,8,316235.5768,8/1/2026,1,Forecast,325158.5003,307312.6534
19114,2026,9,316567.2828,9/1/2026,1,Forecast,326041.3995,307093.1661
19114,2026,10,316898.9888,10/1/2026,1,Forecast,326896.0489,306901.9287
19114,2026,11,317230.6948,11/1/2026,1,Forecast,327726.6747,306734.7148
19114,2026,12,317562.4008,12/1/2026,1,Forecast,328536.5572,306588.2443
19115,2006,1,235475,1/1/2006,1,Historical,235475,235475
19115,2006,2,236658,2/1/2006,1,Historical,236658,236658
19115,2006,3,237729,3/1/2006,1,Historical,237729,237729
19115,2006,4,239234,4/1/2006,1,Historical,239234,239234
19115,2006,5,240587,5/1/2006,1,Historical,240587,240587
19115,2006,6,242370,6/1/2006,1,Historical,242370,242370
19115,2006,7,244154,7/1/2006,1,Historical,244154,244154
19115,2006,8,245281,8/1/2006,1,Historical,245281,245281
19115,2006,9,245665,9/1/2006,1,Historical,245665,245665
19115,2006,10,245139,10/1/2006,1,Historical,245139,245139
19115,2006,11,244400,11/1/2006,1,Historical,244400,244400
19115,2006,12,243925,12/1/2006,1,Historical,243925,243925
19115,2007,1,244492,1/1/2007,1,Historical,244492,244492
19115,2007,2,245285,2/1/2007,1,Historical,245285,245285
19115,2007,3,245940,3/1/2007,1,Historical,245940,245940
19115,2007,4,245699,4/1/2007,1,Historical,245699,245699
19115,2007,5,246096,5/1/2007,1,Historical,246096,246096
19115,2007,6,246763,6/1/2007,1,Historical,246763,246763
19115,2007,7,247625,7/1/2007,1,Historical,247625,247625
19115,2007,8,247486,8/1/2007,1,Historical,247486,247486
19115,2007,9,246395,9/1/2007,1,Historical,246395,246395
19115,2007,10,245488,10/1/2007,1,Historical,245488,245488
19115,2007,11,244944,11/1/2007,1,Historical,244944,244944
19115,2007,12,244791,12/1/2007,1,Historical,244791,244791
19115,2008,1,244272,1/1/2008,1,Historical,244272,244272
19115,2008,2,244201,2/1/2008,1,Historical,244201,244201
19115,2008,3,243815,3/1/2008,1,Historical,243815,243815
19115,2008,4,243484,4/1/2008,1,Historical,243484,243484
19115,2008,5,242661,5/1/2008,1,Historical,242661,242661
19115,2008,6,241433,6/1/2008,1,Historical,241433,241433
19115,2008,7,239572,7/1/2008,1,Historical,239572,239572
19115,2008,8,237245,8/1/2008,1,Historical,237245,237245
19115,2008,9,235541,9/1/2008,1,Historical,235541,235541
19115,2008,10,234785,10/1/2008,1,Historical,234785,234785
19115,2008,11,234585,11/1/2008,1,Historical,234585,234585
19115,2008,12,233832,12/1/2008,1,Historical,233832,233832
19115,2009,1,232413,1/1/2009,1,Historical,232413,232413
19115,2009,2,230866,2/1/2009,1,Historical,230866,230866
19115,2009,3,229993,3/1/2009,1,Historical,229993,229993
19115,2009,4,229896,4/1/2009,1,Historical,229896,229896
19115,2009,5,229700,5/1/2009,1,Historical,229700,229700
19115,2009,6,228961,6/1/2009,1,Historical,228961,228961
19115,2009,7,227434,7/1/2009,1,Historical,227434,227434
19115,2009,8,226259,8/1/2009,1,Historical,226259,226259
19115,2009,9,225690,9/1/2009,1,Historical,225690,225690
19115,2009,10,225188,10/1/2009,1,Historical,225188,225188
19115,2009,11,224222,11/1/2009,1,Historical,224222,224222
19115,2009,12,222642,12/1/2009,1,Historical,222642,222642
19115,2010,1,221663,1/1/2010,1,Historical,221663,221663
19115,2010,2,221396,2/1/2010,1,Historical,221396,221396
19115,2010,3,221795,3/1/2010,1,Historical,221795,221795
19115,2010,4,222575,4/1/2010,1,Historical,222575,222575
19115,2010,5,223001,5/1/2010,1,Historical,223001,223001
19115,2010,6,223511,6/1/2010,1,Historical,223511,223511
19115,2010,7,223381,7/1/2010,1,Historical,223381,223381
19115,2010,8,222704,8/1/2010,1,Historical,222704,222704
19115,2010,9,220359,9/1/2010,1,Historical,220359,220359
19115,2010,10,217510,10/1/2010,1,Historical,217510,217510
19115,2010,11,214969,11/1/2010,1,Historical,214969,214969
19115,2010,12,213125,12/1/2010,1,Historical,213125,213125
19115,2011,1,211566,1/1/2011,1,Historical,211566,211566
19115,2011,2,210443,2/1/2011,1,Historical,210443,210443
19115,2011,3,210378,3/1/2011,1,Historical,210378,210378
19115,2011,4,210180,4/1/2011,1,Historical,210180,210180
19115,2011,5,209315,5/1/2011,1,Historical,209315,209315
19115,2011,6,207332,6/1/2011,1,Historical,207332,207332
19115,2011,7,205133,7/1/2011,1,Historical,205133,205133
19115,2011,8,203497,8/1/2011,1,Historical,203497,203497
19115,2011,9,202697,9/1/2011,1,Historical,202697,202697
19115,2011,10,202666,10/1/2011,1,Historical,202666,202666
19115,2011,11,202776,11/1/2011,1,Historical,202776,202776
19115,2011,12,202394,12/1/2011,1,Historical,202394,202394
19115,2012,1,202807,1/1/2012,1,Historical,202807,202807
19115,2012,2,203111,2/1/2012,1,Historical,203111,203111
19115,2012,3,204491,3/1/2012,1,Historical,204491,204491
19115,2012,4,205193,4/1/2012,1,Historical,205193,205193
19115,2012,5,205324,5/1/2012,1,Historical,205324,205324
19115,2012,6,204864,6/1/2012,1,Historical,204864,204864
19115,2012,7,203728,7/1/2012,1,Historical,203728,203728
19115,2012,8,202595,8/1/2012,1,Historical,202595,202595
19115,2012,9,201795,9/1/2012,1,Historical,201795,201795
19115,2012,10,201538,10/1/2012,1,Historical,201538,201538
19115,2012,11,201537,11/1/2012,1,Historical,201537,201537
19115,2012,12,201808,12/1/2012,1,Historical,201808,201808
19115,2013,1,202373,1/1/2013,1,Historical,202373,202373
19115,2013,2,203022,2/1/2013,1,Historical,203022,203022
19115,2013,3,203388,3/1/2013,1,Historical,203388,203388
19115,2013,4,203503,4/1/2013,1,Historical,203503,203503
19115,2013,5,204041,5/1/2013,1,Historical,204041,204041
19115,2013,6,204608,6/1/2013,1,Historical,204608,204608
19115,2013,7,204729,7/1/2013,1,Historical,204729,204729
19115,2013,8,204405,8/1/2013,1,Historical,204405,204405
19115,2013,9,203940,9/1/2013,1,Historical,203940,203940
19115,2013,10,204017,10/1/2013,1,Historical,204017,204017
19115,2013,11,204328,11/1/2013,1,Historical,204328,204328
19115,2013,12,205233,12/1/2013,1,Historical,205233,205233
19115,2014,1,205621,1/1/2014,1,Historical,205621,205621
19115,2014,2,205633,2/1/2014,1,Historical,205633,205633
19115,2014,3,205304,3/1/2014,1,Historical,205304,205304
19115,2014,4,205629,4/1/2014,1,Historical,205629,205629
19115,2014,5,206625,5/1/2014,1,Historical,206625,206625
19115,2014,6,207073,6/1/2014,1,Historical,207073,207073
19115,2014,7,206900,7/1/2014,1,Historical,206900,206900
19115,2014,8,206070,8/1/2014,1,Historical,206070,206070
19115,2014,9,205418,9/1/2014,1,Historical,205418,205418
19115,2014,10,205174,10/1/2014,1,Historical,205174,205174
19115,2014,11,205470,11/1/2014,1,Historical,205470,205470
19115,2014,12,206350,12/1/2014,1,Historical,206350,206350
19115,2015,1,207149,1/1/2015,1,Historical,207149,207149
19115,2015,2,207620,2/1/2015,1,Historical,207620,207620
19115,2015,3,207709,3/1/2015,1,Historical,207709,207709
19115,2015,4,207985,4/1/2015,1,Historical,207985,207985
19115,2015,5,208769,5/1/2015,1,Historical,208769,208769
19115,2015,6,209560,6/1/2015,1,Historical,209560,209560
19115,2015,7,210540,7/1/2015,1,Historical,210540,210540
19115,2015,8,211422,8/1/2015,1,Historical,211422,211422
19115,2015,9,212238,9/1/2015,1,Historical,212238,212238
19115,2015,10,212857,10/1/2015,1,Historical,212857,212857
19115,2015,11,213647,11/1/2015,1,Historical,213647,213647
19115,2015,12,215273,12/1/2015,1,Historical,215273,215273
19115,2016,1,216990,1/1/2016,1,Historical,216990,216990
19115,2016,2,218480,2/1/2016,1,Historical,218480,218480
19115,2016,3,218832,3/1/2016,1,Historical,218832,218832
19115,2016,4,218810,4/1/2016,1,Historical,218810,218810
19115,2016,5,218889,5/1/2016,1,Historical,218889,218889
19115,2016,6,219496,6/1/2016,1,Historical,219496,219496
19115,2016,7,220630,7/1/2016,1,Historical,220630,220630
19115,2016,8,221542,8/1/2016,1,Historical,221542,221542
19115,2016,9,222289,9/1/2016,1,Historical,222289,222289
19115,2016,10,223031,10/1/2016,1,Historical,223031,223031
19115,2016,11,223834,11/1/2016,1,Historical,223834,223834
19115,2016,12,225023,12/1/2016,1,Historical,225023,225023
19115,2017,1,225935,1/1/2017,1,Historical,225935,225935
19115,2017,2,226674,2/1/2017,1,Historical,226674,226674
19115,2017,3,227360,3/1/2017,1,Historical,227360,227360
19115,2017,4,228498,4/1/2017,1,Historical,228498,228498
19115,2017,5,230205,5/1/2017,1,Historical,230205,230205
19115,2017,6,231917,6/1/2017,1,Historical,231917,231917
19115,2017,7,233259,7/1/2017,1,Historical,233259,233259
19115,2017,8,234120,8/1/2017,1,Historical,234120,234120
19115,2017,9,234924,9/1/2017,1,Historical,234924,234924
19115,2017,10,236199,10/1/2017,1,Historical,236199,236199
19115,2017,11,237979,11/1/2017,1,Historical,237979,237979
19115,2017,12,239980,12/1/2017,1,Historical,239980,239980
19115,2018,1,241287,1/1/2018,1,Historical,241287,241287
19115,2018,2,242409,2/1/2018,1,Historical,242409,242409
19115,2018,3,243455,3/1/2018,1,Historical,243455,243455
19115,2018,4,244623,4/1/2018,1,Historical,244623,244623
19115,2018,5,245531,5/1/2018,1,Historical,245531,245531
19115,2018,6,245952,6/1/2018,1,Historical,245952,245952
19115,2018,7,246547,7/1/2018,1,Historical,246547,246547
19115,2018,8,247169,8/1/2018,1,Historical,247169,247169
19115,2018,9,248286,9/1/2018,1,Historical,248286,248286
19115,2018,10,249720,10/1/2018,1,Historical,249720,249720
19115,2018,11,251383,11/1/2018,1,Historical,251383,251383
19115,2018,12,253398,12/1/2018,1,Historical,253398,253398
19115,2019,1,255212,1/1/2019,1,Historical,255212,255212
19115,2019,2,257195,2/1/2019,1,Historical,257195,257195
19115,2019,3,258732,3/1/2019,1,Historical,258732,258732
19115,2019,4,260315,4/1/2019,1,Historical,260315,260315
19115,2019,5,261790,5/1/2019,1,Historical,261790,261790
19115,2019,6,263354,6/1/2019,1,Historical,263354,263354
19115,2019,7,264874,7/1/2019,1,Historical,264874,264874
19115,2019,8,266308,8/1/2019,1,Historical,266308,266308
19115,2019,9,267402,9/1/2019,1,Historical,267402,267402
19115,2019,10,268381,10/1/2019,1,Historical,268381,268381
19115,2019,11,269729,11/1/2019,1,Historical,269729,269729
19115,2019,12,271416,12/1/2019,1,Historical,271416,271416
19115,2020,1,273319,1/1/2020,1,Historical,273319,273319
19115,2020,2,275018,2/1/2020,1,Historical,275018,275018
19115,2020,3,277096,3/1/2020,1,Historical,277096,277096
19115,2020,4,279417,4/1/2020,1,Historical,279417,279417
19115,2020,5,280896,5/1/2020,1,Historical,280896,280896
19115,2020,6,281383,6/1/2020,1,Historical,281383,281383
19115,2020,7,281650,7/1/2020,1,Historical,281650,281650
19115,2020,8,282856,8/1/2020,1,Historical,282856,282856
19115,2020,9,285447,9/1/2020,1,Historical,285447,285447
19115,2020,10,288581,10/1/2020,1,Historical,288581,288581
19115,2020,11,292167,11/1/2020,1,Historical,292167,292167
19115,2020,12,295666,12/1/2020,1,Historical,295666,295666
19115,2021,1,299170,1/1/2021,1,Historical,299170,299170
19115,2021,2,302757,2/1/2021,1,Historical,302757,302757
19115,2021,3,306318,3/1/2021,1,Historical,306318,306318
19115,2021,4,309400,4/1/2021,1,Historical,309400,309400
19115,2021,5,312363,5/1/2021,1,Historical,312363,312363
19115,2021,6,315121,6/1/2021,1,Historical,315121,315121
19115,2021,7,317701,7/1/2021,1,Historical,317701,317701
19115,2021,8,319772,8/1/2021,1,Historical,319772,319772
19115,2021,9,320607,9/1/2021,1,Historical,320607,320607
19115,2021,10,320986,10/1/2021,1,Historical,320986,320986
19115,2021,11,321355,11/1/2021,1,Historical,321355,321355
19115,2021,12,322771,12/1/2021,1,Historical,322771,322771
19115,2022,1,325249,1/1/2022,1,Historical,325249,325249
19115,2022,2,328666,2/1/2022,1,Historical,328666,328666
19115,2022,3,332861,3/1/2022,1,Historical,332861,332861
19115,2022,4,337827,4/1/2022,1,Historical,337827,337827
19115,2022,5,342659,5/1/2022,1,Historical,342659,342659
19115,2022,6,346823,6/1/2022,1,Historical,346823,346823
19115,2022,7,348735,7/1/2022,1,Historical,348735,348735
19115,2022,8,348361,8/1/2022,1,Historical,348361,348361
19115,2022,9,346463,9/1/2022,1,Historical,346463,346463
19115,2022,10,345037,10/1/2022,1,Historical,345037,345037
19115,2022,11,344227,11/1/2022,1,Historical,344227,344227
19115,2022,12,343390,12/1/2022,1,Historical,343390,343390
19115,2023,1,342782,1/1/2023,1,Historical,342782,342782
19115,2023,2,342048,2/1/2023,1,Historical,342048,342048
19115,2023,3,342846,3/1/2023,1,Historical,342846,342846
19115,2023,4,344124,4/1/2023,1,Historical,344124,344124
19115,2023,5,346537,5/1/2023,1,Historical,346537,346537
19115,2023,6,348812,6/1/2023,1,Historical,348812,348812
19115,2023,7,350855,7/1/2023,1,Historical,350855,350855
19115,2023,8,352741,8/1/2023,1,Historical,352741,352741
19115,2023,9,353739,9/1/2023,1,Historical,353739,353739
19115,2023,10,353819,10/1/2023,1,Historical,353819,353819
19115,2023,11,353136,11/1/2023,1,Historical,353136,353136
19115,2023,12,352495,12/1/2023,1,Historical,352495,352495
19115,2024,1,352778,1/1/2024,1,Historical,352778,352778
19115,2024,2,354340,2/1/2024,1,Historical,354340,354340
19115,2024,3,356686,3/1/2024,1,Historical,356686,356686
19115,2024,4,359365,4/1/2024,1,Historical,359365,359365
19115,2024,5,360925,5/1/2024,1,Historical,360925,360925
19115,2024,6,361633,6/1/2024,1,Historical,361633,361633
19115,2024,7,361605,7/1/2024,1,Historical,361605,361605
19115,2024,8,362064,8/1/2024,1,Historical,362064,362064
19115,2024,9,362677,9/1/2024,1,Historical,362677,362677
19115,2024,10,363677,10/1/2024,1,Historical,363677,363677
19115,2024,11,364591,11/1/2024,1,Historical,364591,364591
19115,2024,12,365658,12/1/2024,1,Historical,365658,365658
19115,2025,1,366452,1/1/2025,1,Historical,366452,366452
19115,2025,2,367167,2/1/2025,1,Historical,367167,367167
19115,2025,3,368175,3/1/2025,1,Historical,368175,368175
19115,2025,4,369884,4/1/2025,1,Historical,369884,369884
19115,2025,5,371835,5/1/2025,1,Historical,371835,371835
19115,2025,6,373575,6/1/2025,1,Historical,373575,373575
19115,2025,7,374736,7/1/2025,1,Historical,374736,374736
19115,2025,8,375448,8/1/2025,1,Historical,375448,375448
19115,2025,9,376037,9/1/2025,1,Historical,376037,376037
19115,2025,10,376202,10/1/2025,1,Historical,376202,376202
19115,2025,11,376561,11/1/2025,1,Historical,376561,376561
19115,2025,12,377438,12/1/2025,1,Historical,377438,377438
19115,2026,1,378315,1/1/2026,1,Forecast,381955.8288,374674.1712
19115,2026,2,379192,2/1/2026,1,Forecast,384352.8455,374031.1545
19115,2026,3,380069,3/1/2026,1,Forecast,386404.3378,373733.6622
19115,2026,4,380946,4/1/2026,1,Forecast,388278.2981,373613.7019
19115,2026,5,381823,5/1/2026,1,Forecast,390039.631,373606.369
19115,2026,6,382700,6/1/2026,1,Forecast,391721.5422,373678.4578
19115,2026,7,383577,7/1/2026,1,Forecast,393343.7096,373810.2904
19115,2026,8,384454,8/1/2026,1,Forecast,394918.9239,373989.0761
19115,2026,9,385331,9/1/2026,1,Forecast,396456.0482,374205.9518
19115,2026,10,386208,10/1/2026,1,Forecast,397961.5203,374454.4797
19115,2026,11,387085,11/1/2026,1,Forecast,399440.1887,374729.8113
19115,2026,12,387962,12/1/2026,1,Forecast,400895.811,375028.189
19116,2006,1,226164,1/1/2006,1,Historical,226164,226164
19116,2006,2,227327,2/1/2006,1,Historical,227327,227327
19116,2006,3,228177,3/1/2006,1,Historical,228177,228177
19116,2006,4,229415,4/1/2006,1,Historical,229415,229415
19116,2006,5,230977,5/1/2006,1,Historical,230977,230977
19116,2006,6,233236,6/1/2006,1,Historical,233236,233236
19116,2006,7,235607,7/1/2006,1,Historical,235607,235607
19116,2006,8,237145,8/1/2006,1,Historical,237145,237145
19116,2006,9,237620,9/1/2006,1,Historical,237620,237620
19116,2006,10,236978,10/1/2006,1,Historical,236978,236978
19116,2006,11,235797,11/1/2006,1,Historical,235797,235797
19116,2006,12,234948,12/1/2006,1,Historical,234948,234948
19116,2007,1,234719,1/1/2007,1,Historical,234719,234719
19116,2007,2,234917,2/1/2007,1,Historical,234917,234917
19116,2007,3,235220,3/1/2007,1,Historical,235220,235220
19116,2007,4,234798,4/1/2007,1,Historical,234798,234798
19116,2007,5,234882,5/1/2007,1,Historical,234882,234882
19116,2007,6,234807,6/1/2007,1,Historical,234807,234807
19116,2007,7,234833,7/1/2007,1,Historical,234833,234833
19116,2007,8,234181,8/1/2007,1,Historical,234181,234181
19116,2007,9,233249,9/1/2007,1,Historical,233249,233249
19116,2007,10,233073,10/1/2007,1,Historical,233073,233073
19116,2007,11,233319,11/1/2007,1,Historical,233319,233319
19116,2007,12,233660,12/1/2007,1,Historical,233660,233660
19116,2008,1,233600,1/1/2008,1,Historical,233600,233600
19116,2008,2,233912,2/1/2008,1,Historical,233912,233912
19116,2008,3,234120,3/1/2008,1,Historical,234120,234120
19116,2008,4,234580,4/1/2008,1,Historical,234580,234580
19116,2008,5,234688,5/1/2008,1,Historical,234688,234688
19116,2008,6,234283,6/1/2008,1,Historical,234283,234283
19116,2008,7,233019,7/1/2008,1,Historical,233019,233019
19116,2008,8,231326,8/1/2008,1,Historical,231326,231326
19116,2008,9,230018,9/1/2008,1,Historical,230018,230018
19116,2008,10,229226,10/1/2008,1,Historical,229226,229226
19116,2008,11,228384,11/1/2008,1,Historical,228384,228384
19116,2008,12,226995,12/1/2008,1,Historical,226995,226995
19116,2009,1,224927,1/1/2009,1,Historical,224927,224927
19116,2009,2,223128,2/1/2009,1,Historical,223128,223128
19116,2009,3,222300,3/1/2009,1,Historical,222300,222300
19116,2009,4,222477,4/1/2009,1,Historical,222477,222477
19116,2009,5,222074,5/1/2009,1,Historical,222074,222074
19116,2009,6,221309,6/1/2009,1,Historical,221309,221309
19116,2009,7,220272,7/1/2009,1,Historical,220272,220272
19116,2009,8,219647,8/1/2009,1,Historical,219647,219647
19116,2009,9,219061,9/1/2009,1,Historical,219061,219061
19116,2009,10,218333,10/1/2009,1,Historical,218333,218333
19116,2009,11,217712,11/1/2009,1,Historical,217712,217712
19116,2009,12,217021,12/1/2009,1,Historical,217021,217021
19116,2010,1,216901,1/1/2010,1,Historical,216901,216901
19116,2010,2,217188,2/1/2010,1,Historical,217188,217188
19116,2010,3,217802,3/1/2010,1,Historical,217802,217802
19116,2010,4,218742,4/1/2010,1,Historical,218742,218742
19116,2010,5,219736,5/1/2010,1,Historical,219736,219736
19116,2010,6,220743,6/1/2010,1,Historical,220743,220743
19116,2010,7,220787,7/1/2010,1,Historical,220787,220787
19116,2010,8,220198,8/1/2010,1,Historical,220198,220198
19116,2010,9,218750,9/1/2010,1,Historical,218750,218750
19116,2010,10,217341,10/1/2010,1,Historical,217341,217341
19116,2010,11,216151,11/1/2010,1,Historical,216151,216151
19116,2010,12,214892,12/1/2010,1,Historical,214892,214892
19116,2011,1,213669,1/1/2011,1,Historical,213669,213669
19116,2011,2,212409,2/1/2011,1,Historical,212409,212409
19116,2011,3,211905,3/1/2011,1,Historical,211905,211905
19116,2011,4,211250,4/1/2011,1,Historical,211250,211250
19116,2011,5,210141,5/1/2011,1,Historical,210141,210141
19116,2011,6,207986,6/1/2011,1,Historical,207986,207986
19116,2011,7,205392,7/1/2011,1,Historical,205392,205392
19116,2011,8,202903,8/1/2011,1,Historical,202903,202903
19116,2011,9,201285,9/1/2011,1,Historical,201285,201285
19116,2011,10,200361,10/1/2011,1,Historical,200361,200361
19116,2011,11,199987,11/1/2011,1,Historical,199987,199987
19116,2011,12,199536,12/1/2011,1,Historical,199536,199536
19116,2012,1,199965,1/1/2012,1,Historical,199965,199965
19116,2012,2,200895,2/1/2012,1,Historical,200895,200895
19116,2012,3,202921,3/1/2012,1,Historical,202921,202921
19116,2012,4,204813,4/1/2012,1,Historical,204813,204813
19116,2012,5,205648,5/1/2012,1,Historical,205648,205648
19116,2012,6,205641,6/1/2012,1,Historical,205641,205641
19116,2012,7,205078,7/1/2012,1,Historical,205078,205078
19116,2012,8,204748,8/1/2012,1,Historical,204748,204748
19116,2012,9,204454,9/1/2012,1,Historical,204454,204454
19116,2012,10,204039,10/1/2012,1,Historical,204039,204039
19116,2012,11,203554,11/1/2012,1,Historical,203554,203554
19116,2012,12,203507,12/1/2012,1,Historical,203507,203507
19116,2013,1,204033,1/1/2013,1,Historical,204033,204033
19116,2013,2,204813,2/1/2013,1,Historical,204813,204813
19116,2013,3,205697,3/1/2013,1,Historical,205697,205697
19116,2013,4,206361,4/1/2013,1,Historical,206361,206361
19116,2013,5,207384,5/1/2013,1,Historical,207384,207384
19116,2013,6,208514,6/1/2013,1,Historical,208514,208514
19116,2013,7,209476,7/1/2013,1,Historical,209476,209476
19116,2013,8,210146,8/1/2013,1,Historical,210146,210146
19116,2013,9,210439,9/1/2013,1,Historical,210439,210439
19116,2013,10,210811,10/1/2013,1,Historical,210811,210811
19116,2013,11,211197,11/1/2013,1,Historical,211197,211197
19116,2013,12,211865,12/1/2013,1,Historical,211865,211865
19116,2014,1,212051,1/1/2014,1,Historical,212051,212051
19116,2014,2,211731,2/1/2014,1,Historical,211731,211731
19116,2014,3,211117,3/1/2014,1,Historical,211117,211117
19116,2014,4,210997,4/1/2014,1,Historical,210997,210997
19116,2014,5,211162,5/1/2014,1,Historical,211162,211162
19116,2014,6,210985,6/1/2014,1,Historical,210985,210985
19116,2014,7,210670,7/1/2014,1,Historical,210670,210670
19116,2014,8,210479,8/1/2014,1,Historical,210479,210479
19116,2014,9,210199,9/1/2014,1,Historical,210199,210199
19116,2014,10,209657,10/1/2014,1,Historical,209657,209657
19116,2014,11,209278,11/1/2014,1,Historical,209278,209278
19116,2014,12,209513,12/1/2014,1,Historical,209513,209513
19116,2015,1,209782,1/1/2015,1,Historical,209782,209782
19116,2015,2,209874,2/1/2015,1,Historical,209874,209874
19116,2015,3,209667,3/1/2015,1,Historical,209667,209667
19116,2015,4,209770,4/1/2015,1,Historical,209770,209770
19116,2015,5,210229,5/1/2015,1,Historical,210229,210229
19116,2015,6,210888,6/1/2015,1,Historical,210888,210888
19116,2015,7,211878,7/1/2015,1,Historical,211878,211878
19116,2015,8,213248,8/1/2015,1,Historical,213248,213248
19116,2015,9,214672,9/1/2015,1,Historical,214672,214672
19116,2015,10,215863,10/1/2015,1,Historical,215863,215863
19116,2015,11,216873,11/1/2015,1,Historical,216873,216873
19116,2015,12,218207,12/1/2015,1,Historical,218207,218207
19116,2016,1,219756,1/1/2016,1,Historical,219756,219756
19116,2016,2,221225,2/1/2016,1,Historical,221225,221225
19116,2016,3,221995,3/1/2016,1,Historical,221995,221995
19116,2016,4,222365,4/1/2016,1,Historical,222365,222365
19116,2016,5,222758,5/1/2016,1,Historical,222758,222758
19116,2016,6,223143,6/1/2016,1,Historical,223143,223143
19116,2016,7,223537,7/1/2016,1,Historical,223537,223537
19116,2016,8,223715,8/1/2016,1,Historical,223715,223715
19116,2016,9,224300,9/1/2016,1,Historical,224300,224300
19116,2016,10,225315,10/1/2016,1,Historical,225315,225315
19116,2016,11,226432,11/1/2016,1,Historical,226432,226432
19116,2016,12,227772,12/1/2016,1,Historical,227772,227772
19116,2017,1,228593,1/1/2017,1,Historical,228593,228593
19116,2017,2,228847,2/1/2017,1,Historical,228847,228847
19116,2017,3,228608,3/1/2017,1,Historical,228608,228608
19116,2017,4,228669,4/1/2017,1,Historical,228669,228669
19116,2017,5,229391,5/1/2017,1,Historical,229391,229391
19116,2017,6,230673,6/1/2017,1,Historical,230673,230673
19116,2017,7,231985,7/1/2017,1,Historical,231985,231985
19116,2017,8,233253,8/1/2017,1,Historical,233253,233253
19116,2017,9,234399,9/1/2017,1,Historical,234399,234399
19116,2017,10,235914,10/1/2017,1,Historical,235914,235914
19116,2017,11,237611,11/1/2017,1,Historical,237611,237611
19116,2017,12,239469,12/1/2017,1,Historical,239469,239469
19116,2018,1,240857,1/1/2018,1,Historical,240857,240857
19116,2018,2,242130,2/1/2018,1,Historical,242130,242130
19116,2018,3,243290,3/1/2018,1,Historical,243290,243290
19116,2018,4,244239,4/1/2018,1,Historical,244239,244239
19116,2018,5,245073,5/1/2018,1,Historical,245073,245073
19116,2018,6,245517,6/1/2018,1,Historical,245517,245517
19116,2018,7,246267,7/1/2018,1,Historical,246267,246267
19116,2018,8,247196,8/1/2018,1,Historical,247196,247196
19116,2018,9,248725,9/1/2018,1,Historical,248725,248725
19116,2018,10,250665,10/1/2018,1,Historical,250665,250665
19116,2018,11,253000,11/1/2018,1,Historical,253000,253000
19116,2018,12,255734,12/1/2018,1,Historical,255734,255734
19116,2019,1,258485,1/1/2019,1,Historical,258485,258485
19116,2019,2,261328,2/1/2019,1,Historical,261328,261328
19116,2019,3,263918,3/1/2019,1,Historical,263918,263918
19116,2019,4,266238,4/1/2019,1,Historical,266238,266238
19116,2019,5,267773,5/1/2019,1,Historical,267773,267773
19116,2019,6,268914,6/1/2019,1,Historical,268914,268914
19116,2019,7,269935,7/1/2019,1,Historical,269935,269935
19116,2019,8,271087,8/1/2019,1,Historical,271087,271087
19116,2019,9,272171,9/1/2019,1,Historical,272171,272171
19116,2019,10,273421,10/1/2019,1,Historical,273421,273421
